,fixed acidity_val,volatile acidity_val,citric acid_val,residual sugar_val,chlorides_val,free sulfur dioxide_val,total sulfur dioxide_val,density_val,pH_val,sulphates_val,alcohol_val,quality_val,fixed acidity_z,volatile acidity_z,citric acid_z,residual sugar_z,chlorides_z,free sulfur dioxide_z,total sulfur dioxide_z,density_z,pH_z,sulphates_z,alcohol_z,quality_z
3998,6.4,0.24,0.49,5.8,0.053,25.0,120.0,0.9942,3.01,0.98,10.5,6,0.538987114904038,0.3794354334423695,1.2875942251146149,0.1166144532929429,0.33084915879240917,0.6061653511427438,0.4320792533112802,0.05772200510911356,1.1806896170431798,4.295286618930688,0.011594560327649826,0.13787014016904328
3999,6.4,0.24,0.49,5.8,0.053,25.0,120.0,0.9942,3.01,0.98,10.5,6,0.538987114904038,0.3794354334423695,1.2875942251146149,0.1166144532929429,0.33084915879240917,0.6061653511427438,0.4320792533112802,0.05772200510911356,1.1806896170431798,4.295286618930688,0.011594560327649826,0.13787014016904328
4000,6.4,0.24,0.49,5.8,0.053,25.0,120.0,0.9942,3.01,0.98,10.5,6,0.538987114904038,0.3794354334423695,1.2875942251146149,0.1166144532929429,0.33084915879240917,0.6061653511427438,0.4320792533112802,0.05772200510911356,1.1806896170431798,4.295286618930688,0.011594560327649826,0.13787014016904328
4012,6.4,0.24,0.49,5.8,0.053,25.0,120.0,0.9942,3.01,0.98,10.5,6,0.538987114904038,0.3794354334423695,1.2875942251146149,0.1166144532929429,0.33084915879240917,0.6061653511427438,0.4320792533112802,0.05772200510911356,1.1806896170431798,4.295286618930688,0.011594560327649826,0.13787014016904328
4039,6.1,1.1,0.16,4.4,0.033,8.0,109.0,0.99058,3.35,0.47,12.4,4,0.894529152856046,8.153643168733899,1.4395106033224638,0.3926647265717439,0.5846612390863054,1.605847739945289,0.6909409966564762,1.152736794086685,1.0711869597813584,0.1739212053742153,1.5324995627572329,2.1206179753760193
4109,5.0,0.255,0.22,2.7,0.043,46.0,153.0,0.99238,3.75,0.76,11.3,6,2.198183292013405,0.23060266712534147,0.9436733617884495,0.7278686298388595,0.12690604014694828,0.6287364232604004,0.34450597672430794,0.550851203326328,3.7204535207514007,2.3673930476619067,0.6385503336028275,0.13787014016904328
4136,5.9,0.65,0.23,5.0,0.035,20.0,128.0,0.99016,3.46,0.48,12.8,6,1.1315571781573832,3.6886601792230604,0.8610338215327804,0.2743574665951149,0.49311019929843386,0.9001895831434925,0.24381616724204674,1.2931767652640918,1.7997352640481192,0.08628967940745241,1.8575720097224715,0.13787014016904328
4173,7.1,0.34,0.86,1.4,0.174,36.0,99.0,0.99288,2.92,0.5,9.3,5,0.2906109736506445,0.6127830086711502,4.34525721457437,0.9842010264548893,5.869687065958634,0.04068795925890309,0.9262698542430181,0.38366076144847167,1.7767745932614385,0.08897337252607336,0.9868119012233645,0.991373917603488
4213,6.5,0.38,0.53,1.4,0.142,5.0,69.0,0.9926,3.14,0.52,10.1,4,0.4204731022533693,1.0096703855165579,1.6181523861372913,0.9842010264548893,4.404870429352689,1.7822622791457383,1.6322564270026438,0.47728740890006377,0.3196779847279137,0.26423642445959916,0.3366670072928885,2.1206179753760193
4239,5.7,0.28,0.36,1.8,0.041,38.0,90.0,0.99002,3.27,0.98,11.9,7,1.3685852034587214,0.017451943403038586,0.2132802017909171,0.9053295198038032,0.21845707993481953,0.15829765205920254,1.1380658260709058,1.3399900889899063,0.5413336475873495,4.295286618930688,1.1261590040506848,1.2671141979415745
4247,6.6,0.36,0.47,1.4,0.145,26.0,124.0,0.99274,3.09,0.56,10.1,6,0.30195908960270074,0.8112266970938538,1.1223151446032766,0.9842010264548893,4.542196989034497,0.5473605047425941,0.3379477102766635,0.43047408517428626,0.6508363048491708,0.6147625283266507,0.3366670072928885,0.13787014016904328
4259,3.8,0.31,0.02,11.1,0.036,20.0,114.0,0.99248,3.75,0.44,12.4,6,3.6203514438214337,0.3151174760370941,2.5964641669018307,0.9284330098339468,0.4473346794044984,0.9001895831434925,0.5732765678632054,0.5174131149507567,3.7204535207514007,0.4368157832745035,1.5324995627572329,0.13787014016904328
4299,6.3,0.28,0.3,6.6,0.208,60.0,154.0,0.99478,3.1,0.4,9.4,6,0.6575011275547077,0.017451943403038586,0.2825570397430972,0.04112856000922911,7.426054742352448,1.4520042728624964,0.36803886248296214,0.2516629176874566,0.5846046408249183,0.7873418871415545,0.9055437894820552,0.13787014016904328
4300,6.4,0.29,0.3,6.5,0.209,62.0,156.0,0.99478,3.1,0.4,9.4,5,0.538987114904038,0.11667378761439007,0.2825570397430972,0.021410683346457675,7.4718302622463835,1.5696139656627959,0.4151046340002705,0.2516629176874566,0.5846046408249183,0.7873418871415545,0.9055437894820552,0.991373917603488
4316,7.2,0.585,0.2,10.4,0.086,17.0,94.0,0.99681,3.13,0.4,9.4,5,0.40912498630131416,3.043718191849272,1.1089524422997876,0.7904078731945464,1.8414413152922884,1.0766041223439415,1.043934283036289,0.93045611171162,0.3859096487521663,0.7873418871415545,0.9055437894820552,0.991373917603488
4344,6.7,0.27,0.69,1.2,0.176,36.0,106.0,0.99288,2.96,0.43,9.2,6,0.18344507695203105,0.08176990080831344,2.9403850302279957,1.023636779780432,5.961238105746506,0.04068795925890309,0.7615396539324388,0.38366076144847167,1.511847937164434,0.5244473092412664,1.0680800129646753,0.13787014016904328
4346,6.7,0.27,0.69,1.2,0.176,36.0,106.0,0.99288,2.96,0.43,9.2,6,0.18344507695203105,0.08176990080831344,2.9403850302279957,1.023636779780432,5.961238105746506,0.04068795925890309,0.7615396539324388,0.38366076144847167,1.511847937164434,0.5244473092412664,1.0680800129646753,0.13787014016904328
4401,7.1,0.38,0.29,13.6,0.041,30.0,137.0,0.99461,3.02,0.96,12.1,6,0.2906109736506445,1.0096703855165579,0.3651965799987663,1.4213799264032345,0.21845707993481953,0.31214111914199527,0.03202019541415906,0.194818167448978,1.1144579530189271,4.120023566997163,1.2886952275333035,0.13787014016904328
4470,4.7,0.145,0.29,1.0,0.042,35.0,90.0,0.9908,3.76,0.49,11.3,6,2.553725329965412,1.322042953450213,0.3651965799987663,1.0630725331059752,0.17268156004088375,0.01811688714124663,1.1380658260709058,1.0791729996604207,3.78668518477565,0.001341846559310476,0.6385503336028275,0.13787014016904328
4473,7.1,0.36,0.2,1.6,0.271,24.0,140.0,0.99356,3.11,0.63,9.8,5,0.2906109736506445,0.8112266970938538,1.1089524422997876,0.944765273129346,10.309912495670401,0.6649701975428935,0.0385784618618035,0.1562817604945574,0.5183729768006685,1.22818321009399,0.5804713425168164,0.991373917603488
4480,5.9,0.22,0.45,22.6,0.12,55.0,122.0,0.99636,3.1,0.35,12.8,5,1.1315571781573832,0.5778791218650733,0.9570360640919388,3.1959888260526705,3.3978089916861034,1.1579800408617478,0.3850134817939719,0.7799847140215493,0.5846046408249183,1.225499516975369,1.8575720097224715,0.991373917603488
4497,6.3,0.29,0.3,8.1,0.212,60.0,150.0,0.9958,3.1,0.4,9.3,5,0.6575011275547077,0.11667378761439007,0.2825570397430972,0.3368967099508017,7.609156821928191,1.4520042728624964,0.27390731944834534,0.592731419118328,0.5846046408249183,0.7873418871415545,0.9868119012233645,0.991373917603488
4503,5.8,0.61,0.01,8.4,0.041,31.0,104.0,0.9909,3.26,0.72,14.05,7,1.2500711908080528,3.2917728023776522,2.6791037071574997,0.39605033993911637,0.21845707993481953,0.2533362727418455,0.8086054254497472,1.0457349112848495,0.47510198356309685,2.016866943794855,2.8734234064888415,1.2671141979415745
4565,5.8,0.28,0.66,9.1,0.039,26.0,159.0,0.9965,3.66,0.55,10.8,5,1.2500711908080528,0.017451943403038586,2.692466409460989,0.5340754765785167,0.3100081197226911,0.5473605047425941,0.485703291276233,0.8267980377473639,3.1243685445331417,0.5271310023598879,0.23220977489627956,0.991373917603488
4567,5.8,0.28,0.66,9.1,0.039,26.0,159.0,0.9965,3.66,0.55,10.8,5,1.2500711908080528,0.017451943403038586,2.692466409460989,0.5340754765785167,0.3100081197226911,0.5473605047425941,0.485703291276233,0.8267980377473639,3.1243685445331417,0.5271310023598879,0.23220977489627956,0.991373917603488
4582,6.3,0.37,0.51,6.3,0.048,35.0,146.0,0.9943,3.1,1.01,10.5,6,0.6575011275547077,0.9104485413052057,1.452873305625953,0.01802506997908537,0.10197155932273061,0.01811688714124663,0.1797757764137286,0.09116009348468482,0.5846046408249183,4.5581811968309776,0.011594560327649826,0.13787014016904328
4591,7.0,0.33,0.78,9.9,0.042,21.0,251.0,0.99435,3.01,0.55,11.0,6,0.17209696099997587,0.5135611644597982,3.6841408925290176,0.691818489880689,0.17268156004088375,0.8413847367433428,2.6507287810724183,0.10787913767247045,1.1806896170431798,0.5271310023598879,0.3947459983788982,0.13787014016904328
4597,6.7,0.66,0.0,13.0,0.033,32.0,75.0,0.99551,3.15,0.5,10.7,6,0.18344507695203105,3.7878820234344124,2.7617432474131687,1.3030726664266055,0.5846612390863054,0.1945314263416958,1.4910591124507186,0.4957609628291565,0.2534463207036641,0.08897337252607336,0.1509416631549688,0.13787014016904328
4609,6.0,0.615,0.04,0.8,0.032,8.0,50.0,0.99036,3.14,0.4,11.0,4,1.0130431655067145,3.341383724483328,2.4311850863904927,1.102508286431518,0.6304367589802412,1.605847739945289,2.0793812564170735,1.2263005885129492,0.3196779847279137,0.7873418871415545,0.3947459983788982,2.1206179753760193
4619,6.4,0.62,0.12,4.7,0.06,33.0,196.0,0.99556,3.22,0.48,8.9,5,0.538987114904038,3.390994646589004,1.77006876434514,0.33351109658342937,0.6512777980499593,0.13572657994154608,1.356420064346438,0.5124800070169421,0.21017532746609527,0.08628967940745241,1.3118843481886031,0.991373917603488
4626,6.3,0.3,0.91,8.2,0.034,50.0,199.0,0.99394,3.39,0.49,11.7,6,0.6575011275547077,0.2158956318257421,4.758454915852716,0.35661458661357315,0.5388857191923696,0.8639558088609992,1.4270187216224006,0.029217024667356876,1.3361136158783629,0.001341846559310476,0.9636227805680648,0.13787014016904328
4632,6.3,0.3,0.91,8.2,0.034,50.0,199.0,0.99394,3.39,0.49,11.7,6,0.6575011275547077,0.2158956318257421,4.758454915852716,0.35661458661357315,0.5388857191923696,0.8639558088609992,1.4270187216224006,0.029217024667356876,1.3361136158783629,0.001341846559310476,0.9636227805680648,0.13787014016904328
4648,6.7,0.61,0.21,1.65,0.117,40.0,240.0,0.9938,3.11,0.57,9.3,5,0.18344507695203105,3.2917728023776522,1.0263129020441186,0.9349063347979605,3.260482432004297,0.27590734485950197,2.391867037727222,0.07603034839317149,0.5183729768006685,0.7023940542934126,0.9868119012233645,0.991373917603488
4649,5.7,0.695,0.06,6.8,0.042,9.0,84.0,0.99432,3.44,0.44,10.2,5,1.3685852034587214,4.1351584781741435,2.2659060058791543,0.08056431333477215,0.17268156004088375,1.5470428935451395,1.279263140622831,0.09784771115980649,1.667271935999617,0.4368157832745035,0.2553988955515792,0.991373917603488
4650,5.6,0.695,0.06,6.8,0.042,9.0,84.0,0.99432,3.44,0.44,10.2,5,1.4870992161093912,4.1351584781741435,2.2659060058791543,0.08056431333477215,0.17268156004088375,1.5470428935451395,1.279263140622831,0.09784771115980649,1.667271935999617,0.4368157832745035,0.2553988955515792,0.991373917603488
4680,6.8,0.63,0.04,1.3,0.058,25.0,133.0,0.99271,3.17,0.39,10.2,4,0.06493106430136242,3.490216490800356,2.4311850863904927,1.0039189031176607,0.5597267582620881,0.6061653511427438,0.1261517384487758,0.44050551168695024,0.12098299265516183,0.8749734131083174,0.2553988955515792,2.1206179753760193
4686,6.8,0.63,0.04,1.3,0.058,25.0,133.0,0.99271,3.17,0.39,10.2,4,0.06493106430136242,3.490216490800356,2.4311850863904927,1.0039189031176607,0.5597267582620881,0.6061653511427438,0.1261517384487758,0.44050551168695024,0.12098299265516183,0.8749734131083174,0.2553988955515792,2.1206179753760193
4696,6.1,0.15,0.4,1.2,0.03,19.0,84.0,0.98926,3.19,0.96,13.0,6,0.894529152856046,1.272432031344537,0.5438383628135937,1.023636779780432,0.7219877987681128,0.9589944295436422,1.279263140622831,1.5941195606442702,0.011480335393340427,4.120023566997163,2.0201082332050904,0.13787014016904328
4698,7.0,0.27,0.74,1.3,0.173,34.0,121.0,0.99334,3.04,0.46,9.2,6,0.17209696099997587,0.08176990080831344,3.353582731506341,1.0039189031176607,5.823911546064698,0.07692173354139635,0.408546367552626,0.22984555492082157,0.981994624970425,0.26155273134097773,1.0680800129646753,0.13787014016904328
4701,6.4,0.69,0.09,7.6,0.044,34.0,144.0,0.9948,3.26,0.38,10.1,6,0.538987114904038,4.085547556068467,2.0179873851121473,0.23830732663694418,0.0811305202530125,0.07692173354139635,0.13271000489642024,0.25835053536257824,0.47510198356309685,0.9626049390750804,0.3366670072928885,0.13787014016904328
4702,6.4,0.69,0.09,7.6,0.044,34.0,144.0,0.9948,3.26,0.38,10.1,6,0.538987114904038,4.085547556068467,2.0179873851121473,0.23830732663694418,0.0811305202530125,0.07692173354139635,0.13271000489642024,0.25835053536257824,0.47510198356309685,0.9626049390750804,0.3366670072928885,0.13787014016904328
4744,5.0,0.24,0.19,5.0,0.043,17.0,101.0,0.99438,3.67,0.57,10.0,5,2.198183292013405,0.3794354334423695,1.1915919825554566,0.2743574665951149,0.12690604014694828,1.0766041223439415,0.8792040827257098,0.11791056418517153,3.1906002085573917,0.7023940542934126,0.41793511903419783,0.991373917603488
4745,6.1,0.26,0.25,2.9,0.047,289.0,440.0,0.99314,3.44,0.64,10.5,3,0.894529152856046,0.18099174501966547,0.6957547410214424,0.6884328765133165,0.056196039428794836,14.918314098496785,7.09844418945806,0.2967217316719641,1.667271935999617,1.3158147360607528,0.011594560327649826,3.249862033148551
4755,6.6,0.29,0.73,2.2,0.027,21.0,92.0,0.99,3.12,0.48,12.4,6,0.30195908960270074,0.11667378761439007,3.270943191250672,0.826458013152717,0.85931435844992,0.8413847367433428,1.0910000545535974,1.346677706665028,0.45214131277641595,0.08628967940745241,1.5324995627572329,0.13787014016904328
4779,6.0,0.59,0.0,0.8,0.037,30.0,95.0,0.99032,3.1,0.4,10.9,4,1.0130431655067145,3.093329113954948,2.7617432474131687,1.102508286431518,0.40155915951056265,0.31214111914199527,1.020401397277635,1.2396758238631924,0.5846046408249183,0.7873418871415545,0.31347788663758885,2.1206179753760193
4787,3.9,0.225,0.4,4.2,0.03,29.0,118.0,0.989,3.57,0.36,12.8,8,3.5018374311707645,0.5282681997593973,0.5438383628135937,0.4321004798972869,0.7219877987681128,0.370945965542145,0.4791450248285886,1.6810585904207778,2.52828356831488,1.137867991008606,1.8575720097224715,2.3963582557141057
4789,5.5,0.62,0.33,1.7,0.037,24.0,118.0,0.98758,3.15,0.39,13.55,6,1.6056132287600597,3.390994646589004,0.034638418976089824,0.9250473964665745,0.40155915951056265,0.6649701975428935,0.4791450248285886,2.1558794453539343,0.2534463207036641,0.8749734131083174,2.4670828477822937,0.13787014016904328
4792,4.7,0.785,0.0,3.4,0.036,23.0,134.0,0.98981,3.53,0.92,13.8,6,2.553725329965412,5.028155076076311,2.7617432474131687,0.5898434931994591,0.4473346794044984,0.7237750439430433,0.10261885269012162,1.4102100745786281,2.263356912217876,3.769497463130112,2.6702531271355676,0.13787014016904328
4793,6.0,0.31,0.32,7.4,0.175,47.0,159.0,0.9952,3.19,0.5,9.4,6,1.0130431655067145,0.3151174760370941,0.11727795923175896,0.1988715733114013,5.91546258585257,0.6875412696605501,0.485703291276233,0.39210288886486333,0.011480335393340427,0.08897337252607336,0.9055437894820552,0.13787014016904328
4794,6.0,0.32,0.3,7.3,0.174,46.0,159.0,0.99519,3.18,0.49,9.4,5,1.0130431655067145,0.41433932024844616,0.2825570397430972,0.17915369664862968,5.869687065958634,0.6287364232604004,0.485703291276233,0.388759080027321,0.05475132863090923,0.001341846559310476,0.9055437894820552,0.991373917603488
4813,5.8,0.36,0.5,1.0,0.127,63.0,178.0,0.99212,3.1,0.45,9.7,5,1.2500711908080528,0.8112266970938538,1.370233765370284,1.0630725331059752,3.718237630943654,1.6284188120629457,0.9328281206906626,0.6377902331028356,0.5846046408249183,0.3491842573077406,0.6617394542581272,0.991373917603488
4815,6.2,0.76,0.01,3.2,0.041,18.0,120.0,0.99026,3.2,0.94,13.7,7,0.7760151402053762,4.780100465547932,2.6791037071574997,0.629279246525002,0.21845707993481953,1.017799275943792,0.4320792533112802,1.2597386768885204,0.07771199941759302,3.9447605150636367,2.5889850153942566,1.2671141979415745
4818,6.0,0.27,0.4,1.7,0.021,18.0,82.0,0.9891,3.24,0.95,13.1333333333333,6,1.0130431655067145,0.08176990080831344,0.5438383628135937,0.9250473964665745,1.1339674778135342,1.017799275943792,1.3263289121401394,1.6476205020452064,0.34263865551459755,4.032392041030399,2.12846571552681,0.13787014016904328
4820,5.8,0.36,0.5,1.0,0.127,63.0,178.0,0.99212,3.1,0.45,9.7,5,1.2500711908080528,0.8112266970938538,1.370233765370284,1.0630725331059752,3.718237630943654,1.6284188120629457,0.9328281206906626,0.6377902331028356,0.5846046408249183,0.3491842573077406,0.6617394542581272,0.991373917603488
4841,5.7,0.22,0.25,1.1,0.05,97.0,175.0,0.99099,3.44,0.62,11.1,6,1.3685852034587214,0.5778791218650733,0.6957547410214424,1.0433546564432035,0.19352259911060218,3.627783589668036,0.8622294634147001,1.0156406317468205,1.667271935999617,1.140551684127227,0.4760141101202075,0.13787014016904328
4845,6.6,0.38,0.29,2.4,0.136,15.0,93.0,0.99336,3.18,0.6,9.5,5,0.30195908960270074,1.0096703855165579,0.3651965799987663,0.7870222598271741,4.130217309989076,1.1942138151442412,1.0674671687949433,0.2231579372456999,0.05475132863090923,0.9652886321937013,0.8242756777407458,0.991373917603488
4867,5.3,0.6,0.34,1.4,0.031,3.0,60.0,0.98854,3.27,0.38,13.0,6,1.8426412540613981,3.1925509581663003,0.048001121279579305,0.9842010264548893,0.676212278874177,1.8998719719460377,1.8440523988305315,1.834873796948428,0.5413336475873495,0.9626049390750804,2.0201082332050904,0.13787014016904328
4886,6.2,0.21,0.28,5.7,0.028,45.0,121.0,0.99168,3.21,1.08,12.15,7,0.7760151402053762,0.6771009660764253,0.44783612025443503,0.13633232995571434,0.8135388385559842,0.5699315768602506,0.408546367552626,0.784917821955364,0.14394366344184267,5.1716018785983175,1.329329283403959,1.2671141979415745
